;mean;se;bias;cp;mean;se;bias;cp;mean;se;bias;cp
414;-1,268971447;0,322995115;0,268971447;1;-0,382388394;0,29654782;-0,235223212;1;0,163296541;0,490965991;-1,816482706;1
415;-0,997116675;0,380054272;-0,002883325;1;-0,902705917;0,343705562;0,805411834;1;-0,283020348;0,602048319;0,415101742;1
416;-0,801331313;0,266621853;-0,198668687;1;-0,507430858;0,280779331;0,014861716;1;-0,709030164;0,4410994;2,545150822;1
417;-0,865338159;0,301002819;-0,134661841;1;-0,528728517;0,293040638;0,057457034;1;-0,946994716;0,553011035;3,734973581;1
418;-0,804382059;0,31774226;-0,195617941;1;-0,384834216;0,300311324;-0,230331569;1;-0,354434544;0,49482673;0,772172719;1
419;-1,72682359;0,395786916;0,72682359;1;-0,20025606;0,317898098;-0,59948788;1;0,673949756;0,545520001;-4,36974878;1
420;-1,091420146;0,322614336;0,091420146;1;-0,18916752;0,306987462;-0,62166496;1;-0,517204297;0,542348735;1,586021483;1
421;-1,301687219;0,316584363;0,301687219;1;-0,461844802;0,296669105;-0,076310395;1;0,248301795;0,493423791;-2,241508976;1
422;-0,847673677;0,275477838;-0,152326323;1;-1,049336624;0,345286282;1,098673247;1;-0,385325506;0,501944396;0,926627528;1
423;-0,936224283;0,297889265;-0,063775717;1;-0,727799765;0,313877294;0,45559953;1;-0,117257848;0,524455704;-0,413710759;1
424;-1,155422774;0,401750267;0,155422774;1;-0,651721954;0,392850145;0,303443908;1;-1,031446029;0,743809822;4,157230143;1
425;-0,934971938;0,320360143;-0,065028062;1;-1,278334229;0,360881073;1,556668458;0;-0,018480443;0,495455097;-0,907597783;1
426;-0,505235898;0,260124393;-0,494764102;1;-1,205935076;0,327707933;1,411870152;0;-0,458057191;0,425909249;1,290285956;1
427;-0,524871263;0,238013677;-0,475128737;0;-0,849634786;0,289629207;0,699269572;1;-0,647019091;0,434617786;2,235095453;1
428;-1,295096209;0,323947143;0,295096209;1;-0,03108195;0,276713968;-0,9378361;1;-0,138738433;0,481688558;-0,306307833;1
429;-0,685520533;0,240026516;-0,314479467;1;-0,7905092;0,312766729;0,5810184;1;-0,612221191;0,451014711;2,061105953;1
430;-1,217264156;0,354977628;0,217264156;1;-0,453039024;0,305319155;-0,093921953;1;0,129129428;0,523090298;-1,645647138;1
431;-1,232025698;0,3135788;0,232025698;1;-0,398712126;0,311183964;-0,202575748;1;-0,115563399;0,529397519;-0,422183007;1
432;-0,196373132;0,483373913;-0,803626868;1;-1,116716966;0,41265338;1,233433932;1;-0,831480045;0,710870775;3,157400226;1
433;-0,917385494;0,274356064;-0,082614506;1;-0,55481454;0,30857477;0,10962908;1;-0,193180571;0,478997123;-0,034097147;1
434;-0,907244008;0,245219799;-0,092755992;1;-0,553884948;0,286243645;0,107769896;1;-0,324304185;0,480491986;0,621520926;1
435;-0,778081911;0,242475023;-0,221918089;1;-0,493329081;0,288356526;-0,013341838;1;-0,504669691;0,442317375;1,523348453;1
436;-0,470761074;0,399360235;-0,529238926;1;-1,019964061;0,389530245;1,039928122;1;-0,198307069;0,643924603;-0,008464656;1
437;-1,072122156;0,409982216;0,072122156;1;-0,637793318;0,346956364;0,275586637;1;0,511004009;0,637449079;-3,555020043;1
438;-1,035634317;0,309297237;0,035634317;1;0,011390908;0,268328584;-1,022781816;1;-0,280787959;0,465747493;0,403939793;1
439;-0,758202221;0,256857793;-0,241797779;1;-1,508464285;0,337640636;2,016928571;0;-0,241976665;0,42090927;0,209883327;1
440;-0,953768163;0,376968977;-0,046231837;1;-0,704123428;0,349539821;0,408246855;1;-0,56216987;0,609032923;1,810849351;1
441;-0,764745644;0,338229797;-0,235254356;1;-0,334123761;0,324274054;-0,331752477;1;-0,72797194;0,58505976;2,639859701;1
442;-0,746877923;0,370310109;-0,253122077;1;-0,477227476;0,364452264;-0,045545048;1;-1,10850967;0,6438137;4,542548349;1
443;-1,049659015;0,316767849;0,049659015;1;-0,504889809;0,305876823;0,009779618;1;-0,286434938;0,517199406;0,43217469;1
444;-0,392856939;0,27852879;-0,607143061;0;-0,970836514;0,294185619;0,941673029;1;-1,108913525;0,473779824;4,544567623;1
445;-1,165766395;0,372892686;0,165766395;1;-0,321690646;0,335871808;-0,356618709;1;-0,599638124;0,564998104;1,998190622;1
446;-0,942852423;0,348075868;-0,057147577;1;-0,599026292;0,319223911;0,198052584;1;-0,600823312;0,53812165;2,004116561;1
447;-1,083267935;0,290950986;0,083267935;1;-0,402571218;0,262440592;-0,194857564;1;-0,03663505;0,463879774;-0,816824749;1
448;-0,868111538;0,261278584;-0,131888462;1;-0,615934962;0,253084252;0,231869925;1;0,145889769;0,420329069;-1,729448843;1
449;-1,440289951;0,387550047;0,440289951;1;-0,644324899;0,322539053;0,288649799;1;0,690326455;0,569805207;-4,451632275;1
450;-1,14706807;0,335008596;0,14706807;1;-0,041934464;0,290643987;-0,916131072;1;-0,140231982;0,504555051;-0,298840088;1
451;-1,285009715;0,267944002;0,285009715;1;-0,725400163;0,295395777;0,450800326;1;-0,267355251;0,450535692;0,336776255;1
452;-1,252480647;0,384670444;0,252480647;1;-0,279094747;0,356784255;-0,441810506;1;0,073639826;0,598440661;-1,368199132;1
453;-0,812776298;0,280928656;-0,187223702;1;-0,401192208;0,257071054;-0,197615585;1;-0,173358963;0,440148038;-0,133205185;1
454;-0,720472728;0,208107035;-0,279527272;1;-0,383515004;0,219255247;-0,232969992;1;-0,249803961;0,375316106;0,249019803;1
455;-1,263709347;0,36038994;0,263709347;1;-1,103494856;0,378320179;1,206989711;1;0,023043495;0,617960641;-1,115217476;1
456;-1,36820405;0,470373903;0,36820405;1;-0,04721589;0,381044635;-0,90556822;1;-0,119794428;0,663419486;-0,401027859;1
457;-1,358192615;0,33918509;0,358192615;1;-0,673296245;0,299175384;0,346592491;1;0,701315946;0,485841374;-4,506579732;1
458;-1,204666801;0,331355238;0,204666801;1;-0,676137487;0,308934033;0,352274975;1;-0,035012855;0,521257141;-0,824935727;1
459;-1,081925216;0,375279346;0,081925216;1;-0,277624886;0,349063585;-0,444750228;1;-0,382837267;0,588213342;0,914186337;1
460;-0,412004495;0,307403865;-0,587995505;1;-1,355405876;0,387214334;1,710811752;0;-0,921714338;0,592259279;3,608571691;1
461;-1,332010032;0,302394425;0,332010032;1;-0,192136174;0,275461796;-0,615727652;1;0,16049572;0,472750119;-1,802478598;1
462;-0,736373179;0,287342684;-0,263626821;1;-0,152271805;0,27965919;-0,695456391;1;-1,386049675;0,509737937;5,930248375;0
463;-1,438691082;0,295309974;0,438691082;1;-0,344339345;0,259185409;-0,311321311;1;0,549946241;0,430271461;-3,749731206;1
464;-1,383111226;0,304499349;0,383111226;1;0,10729039;0,274640394;-1,214580781;0;-0,003919278;0,472664554;-0,980403608;1
465;-1,250469062;0,319215714;0,250469062;1;-0,527556735;0,295099131;0,055113469;1;0,074590291;0,510388907;-1,372951454;1
466;-1,298425936;0,309722043;0,298425936;1;-0,441383148;0,269896885;-0,117233704;1;0,344676137;0,514945806;-2,723380683;1
467;-0,931421705;0,281353263;-0,068578295;1;-0,2733124;0,263574973;-0,453375201;1;-0,456704024;0,466969849;1,28352012;1
468;-1,159537601;0,295826452;0,159537601;1;-0,051682509;0,282841686;-0,896634982;1;-0,475314503;0,48984762;1,376572517;1
469;-1,026128969;0,396857113;0,026128969;1;-0,431170498;0,355725477;-0,137659004;1;-0,036264701;0,594423861;-0,818676493;1
470;-1,142661772;0,270300861;0,142661772;1;-0,117595687;0,260052884;-0,764808626;1;-0,385938881;0,450311203;0,929694405;1
471;-0,808956009;0,243641797;-0,191043991;1;-0,723576336;0,276000291;0,447152672;1;-0,385016446;0,445978096;0,925082228;1
472;-1,137604542;0,30632296;0,137604542;1;-0,116241322;0,287804683;-0,767517357;1;-0,400166813;0,52470743;1,000834063;1
473;-1,019624586;0,34008007;0,019624586;1;-0,557596205;0,33252668;0,11519241;1;0,080636302;0,555802338;-1,403181508;1
474;-0,449570124;0,345443478;-0,550429876;1;-0,304579863;0,289342819;-0,390840274;1;-0,654564469;0,511944278;2,272822347;1
475;-1,233630839;0,387595133;0,233630839;1;-0,468514569;0,317146574;-0,062970862;1;0,318345843;0,54468999;-2,591729213;1
476;-1,16707668;0,377222319;0,16707668;1;-0,859065594;0,351116666;0,718131189;1;0,657902261;0,52660003;-4,289511304;1
477;-0,985896267;0,368399831;-0,014103733;1;-0,117012439;0,313317273;-0,765975122;1;-0,169301566;0,555455794;-0,15349217;1
478;-0,667488076;0,296645997;-0,332511924;1;-0,36826751;0,294124882;-0,26346498;1;-1,100575968;0,547004796;4,502879838;1
479;-0,708574876;0,242065734;-0,291425124;1;-0,733471956;0,307935123;0,466943913;1;-0,321932284;0,46254518;0,609661418;1
480;-1,750142119;0,37754781;0,750142119;0;-0,000822222;0,300559156;-0,998355557;1;0,768763245;0,520529747;-4,843816224;1
481;-0,434109224;0,228271422;-0,565890776;0;-0,811166054;0,274032158;0,622332108;1;-0,758625336;0,391409871;2,793126682;1
482;-1,74960508;0,407066883;0,74960508;1;-0,134964359;0,317321156;-0,730071283;1;0,49411367;0,600974135;-3,470568351;1
483;-0,099536821;0,349528002;-0,900463179;0;-0,93193174;0,397238555;0,86386348;1;-2,010976663;0,6998925;9,054883316;0
484;-1,14193397;0,260637294;0,14193397;1;-0,976147797;0,294213326;0,952295593;1;0,364847852;0,418927743;-2,824239258;1
485;-1,210102955;0,400723197;0,210102955;1;-0,237519031;0,336895108;-0,524961937;1;0,098213129;0,565356207;-1,491065646;1
486;-0,476807168;0,297653745;-0,523192832;1;-1,165520998;0,314324591;1,331041997;0;-0,653641071;0,529515038;2,268205355;1
487;-1,343742211;0,2950739;0,343742211;1;-0,38613706;0,270300219;-0,227725879;1;0,412120004;0,471126911;-3,060600019;1
488;-1,41375485;0,267284372;0,41375485;1;-0,182482311;0,233179589;-0,635035378;1;0,531429238;0,386426384;-3,65714619;1
489;-0,726332493;0,291076392;-0,273667507;1;-0,873270336;0,280975699;0,746540673;1;-0,146456499;0,435133655;-0,267717504;1
490;-0,624062542;0,215197013;-0,375937458;1;-0,185916498;0,221823787;-0,628167004;1;-0,793433702;0,398787395;2,96716851;1
491;-0,497777377;0,26059705;-0,502222623;1;-0,235416229;0,241734284;-0,529167542;1;-0,810689043;0,430399569;3,053445217;1
492;-1,420730821;0,280729754;0,420730821;1;-0,150122374;0,222190381;-0,699755252;1;0,596323867;0,390134967;-3,981619333;0
493;-1,246936646;0,320343316;0,246936646;1;-0,264878301;0,324474411;-0,470243398;1;-0,44949144;0,535277919;1,247457202;1
494;-0,917775121;0,33443058;-0,082224879;1;-0,290454698;0,305777307;-0,419090605;1;-0,615354099;0,571685582;2,076770496;1
495;-0,772234317;0,412646222;-0,227765683;1;-0,205493345;0,356402544;-0,589013309;1;-0,984977619;0,614446768;3,924888097;1
496;-1,108717455;0,266531395;0,108717455;1;-1,071935149;0,304296545;1,143870298;1;0,440423031;0,416390607;-3,202115155;1
497;-0,889160875;0,307132666;-0,110839125;1;-0,415484199;0,271037648;-0,169031603;1;0,047037426;0,505262765;-1,23518713;1
498;-0,945928504;0,246645333;-0,054071496;1;-0,373913274;0,280230203;-0,252173453;1;-0,158290673;0,450012801;-0,208546633;1
499;-0,853415662;0,292676969;-0,146584338;1;-0,456171683;0,278985832;-0,087656635;1;-0,65012563;0,489153029;2,250628148;1
500;-1,364619765;0,308083974;0,364619765;1;-0,908675511;0,320517595;0,817351023;1;0,594076481;0,474204365;-3,970382403;1
501;-0,665978886;0,251598883;-0,334021114;1;-0,740616395;0,279293734;0,481232791;1;-0,716704137;0,444140714;2,583520685;1
502;-1,252361934;0,317326759;0,252361934;1;-0,008076501;0,288957866;-0,983846998;1;-0,232812739;0,495593338;0,164063693;1
503;-1,174220424;0,354496604;0,174220424;1;-0,489086168;0,342176685;-0,021827664;1;0,09920756;0,567105996;-1,496037799;1
504;-1,118603033;0,307027041;0,118603033;1;-0,881776046;0,3525371;0,763552091;1;-0,190564747;0,513847387;-0,047176264;1
505;-0,964836154;0,355852185;-0,035163846;1;-0,413931824;0,365815032;-0,172136351;1;-0,970562197;0,622347077;3,852810985;1
506;-0,555997863;0,257844935;-0,444002137;1;-1,243885848;0,320707728;1,487771695;0;-0,403790162;0,447154371;1,018950812;1
507;-0,864563002;0,306162556;-0,135436998;1;-0,30526894;0,269907325;-0,38946212;1;-0,588621452;0,491609648;1,943107261;1
508;-1,123723084;0,393320256;0,123723084;1;-0,389040015;0,389223761;-0,22191997;1;-0,127600251;0,686875489;-0,361998747;1
509;-0,848294195;0,328411447;-0,151705805;1;-0,59570514;0,324365958;0,191410279;1;-0,877634444;0,56708984;3,388172219;1
510;-0,820696296;0,24812312;-0,179303704;1;-0,678963769;0,274308908;0,357927538;1;-0,141944942;0,406765544;-0,290275292;1
511;-1,041834974;0,391852295;0,041834974;1;-0,684061554;0,389719594;0,368123108;1;-0,494954177;0,668235412;1,474770883;1
512;-0,834955547;0,364482999;-0,165044453;1;-1,531720033;0,380981895;2,063440065;0;0,206878264;0,573731283;-2,03439132;1
513;-0,954938834;0,312619959;-0,045061166;1;-0,126460696;0,301715145;-0,747078609;1;-0,823236982;0,484074466;3,116184911;1
514;-0,945531287;0,30574339;-0,054468713;1;-0,433368922;0,325965703;-0,133262156;1;-0,348889655;0,518001309;0,744448274;1
515;-1,354651509;0,307245838;0,354651509;1;-0,329648342;0,292175537;-0,340703316;1;0,410752417;0,47277292;-3,053762084;1
516;-1,005794273;0,377770582;0,005794273;1;-1,416458273;0,420153177;1,832916546;0;-0,12341791;0,655448433;-0,38291045;1
517;-0,966503484;0,383416657;-0,033496516;1;-0,438045839;0,322666814;-0,123908321;1;-0,423506298;0,57659757;1,117531489;1
518;-2,06078387;0,437576798;1,06078387;0;-0,237217252;0,350719878;-0,525565497;1;1,019411038;0,618333018;-6,097055188;0
519;-0,50411505;0,2381342;-0,49588495;0;-0,980318009;0,299714987;0,960636019;1;-0,959917394;0,471505702;3,799586969;1
520;-0,849323123;0,368700517;-0,150676877;1;-0,654951831;0,344766889;0,309903662;1;-0,476248637;0,602156623;1,381243183;1
521;-1,28620879;0,324180165;0,28620879;1;-0,436715557;0,31313884;-0,126568887;1;0,289833597;0,500664447;-2,449167987;1
522;-1,257578032;0,265006658;0,257578032;1;-0,868491002;0,292243625;0,736982003;1;0,47935659;0,390638122;-3,396782951;1
523;-0,845103884;0,25706456;-0,154896116;1;-0,580837053;0,241082553;0,161674106;1;0,007134153;0,376198079;-1,035670763;1
524;-0,761047438;0,272094566;-0,238952562;1;-0,607933022;0,296472833;0,215866043;1;-0,666630022;0,484257958;2,333150109;1
525;-0,87668856;0,300326861;-0,12331144;1;-0,673792127;0,283529629;0,347584253;1;-0,198852811;0,48001098;-0,005735947;1
526;-0,989991026;0,324396692;-0,010008974;1;-0,724349438;0,295899167;0,448698875;1;0,35120682;0,479191398;-2,756034102;1
527;-0,634086951;0,206033402;-0,365913049;1;-0,728442927;0,250560062;0,456885855;1;-0,326831715;0,39019892;0,634158573;1
528;-1,278525319;0,36657484;0,278525319;1;-0,530320462;0,32480457;0,060640924;1;0,431111906;0,517928794;-3,15555953;1
529;-1,222024296;0,276661983;0,222024296;1;-0,624393855;0,292513465;0,248787711;1;-0,154435971;0,469362733;-0,227820145;1
530;-0,868791204;0,263668212;-0,131208796;1;-0,244158837;0,253913099;-0,511682326;1;-0,332701498;0,410466876;0,663507488;1
531;-1,123481685;0,338422075;0,123481685;1;-0,701968803;0,338912641;0,403937606;1;-0,300698004;0,587251326;0,503490019;1
532;-0,54807718;0,250291323;-0,45192282;1;-0,296161606;0,243677862;-0,407676787;1;-0,536367064;0,440653184;1,681835318;1
533;-0,784517377;0,274220383;-0,215482623;1;-0,303132942;0,257891707;-0,393734116;1;-0,661394279;0,459362663;2,306971393;1
534;-0,809592622;0,348098356;-0,190407378;1;-0,381468603;0,304936952;-0,237062794;1;-0,289918339;0,528363955;0,449591694;1
535;-0,743613659;0,23015815;-0,256386341;1;-0,516203288;0,240833284;0,032406576;1;-0,221438385;0,384838477;0,107191925;1
536;-1,154049462;0,348756733;0,154049462;1;-0,234505721;0,310083115;-0,530988559;1;0,017405169;0,481455096;-1,087025846;1
537;-0,805285784;0,254141815;-0,194714216;1;-0,320425984;0,292263299;-0,359148031;1;-1,116801045;0,531234067;4,584005227;1
538;-1,590843265;0,345072165;0,590843265;1;-0,410540179;0,29420347;-0,178919642;1;0,596587764;0,514355885;-3,982938822;1
539;-0,787594904;0,291928634;-0,212405096;1;-0,751534944;0,291442732;0,503069888;1;-0,043849247;0,447582656;-0,780753763;1
540;-0,865074432;0,343750397;-0,134925568;1;-0,566948436;0,316598778;0,133896871;1;-0,245241133;0,567088428;0,226205663;1
541;-1,490251986;0,448673407;0,490251986;1;-0,682127054;0,400197399;0,364254108;1;0,369248757;0,644802154;-2,846243787;1
542;-1,10879505;0,267175292;0,10879505;1;-0,822641261;0,297731549;0,645282523;1;0,380965885;0,48074658;-2,904829425;1
543;-0,792116986;0,238012914;-0,207883014;1;-0,382549;0,246384272;-0,234902;1;-0,887259351;0,447534253;3,436296755;1
544;-0,930882894;0,314779109;-0,069117106;1;-0,972516985;0,31492859;0,945033971;1;0,017707125;0,47282241;-1,088535626;1
545;-2,074732054;0,417352195;1,074732054;0;0,248454701;0,349909917;-1,496909403;0;-0,38120015;0,633860778;0,90600075;1
546;-1,274980101;0,293495407;0,274980101;1;-0,420736772;0,310956022;-0,158526457;1;-0,006429069;0,536097886;-0,967854657;1
547;-0,767157815;0,274362888;-0,232842185;1;-0,332080029;0,311590083;-0,335839942;1;-0,572569876;0,502428369;1,86284938;1
548;-1,532959669;0,375804211;0,532959669;1;-0,354431419;0,326412977;-0,291137162;1;0,251386293;0,568691327;-2,256931467;1
549;-1,27588814;0,263075203;0,27588814;1;-0,535770923;0,246104536;0,071541847;1;0,364399254;0,421676031;-2,821996269;1
550;-1,759146928;0,390998862;0,759146928;1;-0,553118586;0,317220371;0,106237172;1;1,067041967;0,600820861;-6,335209834;0
551;-1,602025667;0,378422562;0,602025667;1;-0,8041395;0,353473461;0,608278999;1;0,707464322;0,564685259;-4,537321608;1
552;-0,686333807;0,360624149;-0,313666193;1;-0,598120054;0,315890488;0,196240108;1;-0,458636908;0,549637813;1,293184541;1
553;-0,951953096;0,257981879;-0,048046904;1;-0,565754178;0,255974014;0,131508357;1;0,025613689;0,424232637;-1,128068445;1
554;-1,390545866;0,474489893;0,390545866;1;-1,279372153;0,438282941;1,558744306;1;0,962711422;0,660464837;-5,813557111;1
555;-1,646410642;0,397797026;0,646410642;1;0,497739423;0,332747626;-1,995478846;0;-0,018784552;0,565362168;-0,906077241;1
556;-0,80323663;0,281438846;-0,19676337;1;-0,932327035;0,308268496;0,86465407;1;0,436524495;0,448874998;-3,182622477;1
557;-2,137424706;0,359807422;1,137424706;0;-0,218368647;0,263758765;-0,563262707;1;1,245024757;0,445119669;-7,225123783;0
558;-1,001543067;0,304822144;0,001543067;1;-0,312313653;0,308144128;-0,375372694;1;-0,655035604;0,529894889;2,275178018;1
559;-1,35677461;0,339809994;0,35677461;1;-0,262528258;0,312742108;-0,474943484;1;0,117622356;0,560087988;-1,588111779;1
560;-1,438459103;0,37376929;0,438459103;1;-0,786644245;0,338404964;0,57328849;1;0,49196484;0,522097403;-3,459824199;1
561;-1,277896708;0,352106972;0,277896708;1;-0,590302286;0,314045257;0,180604572;1;0,574005151;0,528162845;-3,870025753;1
562;-1,437679962;0,326916196;0,437679962;1;-0,352569425;0,298431988;-0,29486115;1;-0,016554235;0,520761896;-0,917228823;1
563;-0,953020188;0,362433008;-0,046979812;1;-0,850812126;0,351169908;0,701624252;1;-0,040981698;0,596629757;-0,79509151;1
564;-1,54540932;0,394988673;0,54540932;1;-0,683227709;0,373441713;0,366455418;1;0,152692392;0,637834526;-1,76346196;1
565;-1,078914689;0,305629917;0,078914689;1;-0,389691807;0,299150418;-0,220616386;1;0,307313144;0,44501585;-2,53656572;1
566;-1,016417001;0,313130839;0,016417001;1;-0,399804965;0,289926632;-0,200390071;1;-0,080611744;0,533532756;-0,59694128;1
567;-1,12963638;0,322278479;0,12963638;1;-0,464727381;0,290420644;-0,070545239;1;0,473429501;0,468662927;-3,367147505;1
568;-0,582178817;0,301277425;-0,417821183;1;-0,515090791;0,280942214;0,030181582;1;-0,514648809;0,503521843;1,573244045;1
569;-1,10801139;0,37329214;0,10801139;1;-0,248076013;0,333265396;-0,503847975;1;-0,541563586;0,598482773;1,707817931;1
570;-1,410831859;0,417621927;0,410831859;1;-0,433086945;0,338335649;-0,13382611;1;0,152544181;0,610200782;-1,762720907;1
571;-1,220355532;0,338042666;0,220355532;1;-0,949823428;0,366529191;0,899646857;1;-0,003251959;0,534546114;-0,983740204;1
572;-0,964234612;0,353182201;-0,035765388;1;-1,043979512;0,367631271;1,087959025;1;-0,372907479;0,594674504;0,864537395;1
573;-0,783244945;0,254070708;-0,216755055;1;-0,591407968;0,257904701;0,182815936;1;-0,356889199;0,396823806;0,784445994;1
574;-1,116566768;0,392247166;0,116566768;1;-0,907298255;0,35999628;0,814596511;1;0,253413952;0,623604729;-2,267069758;1
575;-0,555271208;0,324680034;-0,444728792;1;-1,108925804;0,362353858;1,217851607;1;-0,716265696;0,586463938;2,581328482;1
576;-0,989007733;0,340844103;-0,010992267;1;0,162540468;0,288758386;-1,325080935;0;-0,807557675;0,549823044;3,037788373;1
577;-1,448936146;0,339583699;0,448936146;1;0,018184368;0,294423973;-1,036368735;1;-0,000393729;0,501983474;-0,998031356;1
578;-0,829481484;0,347659983;-0,170518516;1;-1,082348042;0,337206834;1,164696085;1;0,061061693;0,551696827;-1,305308463;1
579;-0,875028807;0,288332397;-0,124971193;1;-0,200823131;0,288819237;-0,598353737;1;-1,383983464;0,525133982;5,919917321;0
580;-0,642026212;0,33497238;-0,357973788;1;-0,405601557;0,335032579;-0,188796886;1;-1,819222163;0,613681058;8,096110815;0
581;-0,957582784;0,362414245;-0,042417216;1;-0,785527826;0,356541155;0,571055652;1;-0,55521531;0,566390446;1,776076548;1
582;-0,825676566;0,294342736;-0,174323434;1;-0,328303045;0,301536176;-0,343393911;1;-0,663617325;0,490317387;2,318086624;1
583;-0,750745607;0,244568149;-0,249254393;1;-0,699822554;0,26811575;0,399645109;1;-0,107564175;0,433791215;-0,462179124;1
584;-1,037548157;0,274855102;0,037548157;1;-0,641475298;0,298921408;0,282950596;1;-0,023704303;0,452170808;-0,881478487;1
585;-0,984575935;0,307776438;-0,015424065;1;-1,075777975;0,367514598;1,151555951;1;0,13893694;0,528681377;-1,6946847;1
586;-0,839253259;0,300262316;-0,160746741;1;-0,548970916;0,340310887;0,097941833;1;-0,891388734;0,547468197;3,456943671;1
587;-0,821931982;0,283867701;-0,178068018;1;-0,309460326;0,269623722;-0,381079347;1;-0,595718235;0,512360284;1,978591176;1
588;-0,91330283;0,246021662;-0,08669717;1;-0,790550575;0,282407044;0,581101149;1;-0,108411687;0,432273691;-0,457941565;1
589;-0,519212704;0,243317711;-0,480787296;0;-0,717965212;0,264326673;0,435930423;1;-0,613081823;0,442282107;2,065409113;1
590;-0,854121834;0,308119564;-0,145878166;1;-0,987621856;0,319775226;0,975243711;1;-0,486975201;0,482747097;1,434876005;1
591;-0,327977959;0,347855546;-0,672022041;1;-1,135540206;0,328119176;1,271080411;1;-1,104486798;0,58545758;4,522433988;1
592;-0,688507095;0,244970173;-0,311492905;1;-0,680331079;0,302982936;0,360662158;1;-0,759172454;0,538736889;2,79586227;1
593;-1,047083894;0,319547841;0,047083894;1;-0,541600062;0,31306114;0,083200124;1;0,181158058;0,51106383;-1,905790289;1
594;-1,199146633;0,428320404;0,199146633;1;-0,706229479;0,350126239;0,412458959;1;0,502883377;0,676988283;-3,514416883;1
595;-1,686169258;0,368417783;0,686169258;1;-0,42456443;0,324588296;-0,15087114;1;0,40281945;0,565834097;-3,014097252;1
596;-0,573482372;0,346355526;-0,426517628;1;-0,795515257;0,353829147;0,591030513;1;-1,100566812;0,57975879;4,50283406;1
597;-0,826594013;0,256114998;-0,173405987;1;-0,351817095;0,252971262;-0,29636581;1;-0,36668048;0,425500175;0,8334024;1
598;-1,474864456;0,420828704;0,474864456;1;-0,424409441;0,344468168;-0,151181118;1;0,4917851;0,635871825;-3,458925499;1
599;-1,285894869;0,442545416;0,285894869;1;-0,604066846;0,385808697;0,208133691;1;-0,467044615;0,75742656;1,335223075;1
600;-1,323650414;0,306232622;0,323650414;1;-0,088383659;0,29838413;-0,823232682;1;-0,409976392;0,500689123;1,049881958;1
601;-0,705730577;0,406664234;-0,294269423;1;-0,319361838;0,34913576;-0,361276324;1;0,121395358;0,600439204;-1,606976791;1
602;-0,760954352;0,265572619;-0,239045648;1;-0,3611026;0,254473816;-0,2777948;1;-0,157279356;0,445547027;-0,213603221;1
603;-1,393769852;0,374245571;0,393769852;1;0,028759578;0,300500302;-1,057519157;1;0,216488325;0,521974518;-2,082441623;1
604;-1,095615382;0,345180048;0,095615382;1;-0,557188287;0,320686329;0,114376575;1;0,257056662;0,586229383;-2,285283309;1
605;-1,231246387;0,34682401;0,231246387;1;-0,276452197;0,290875809;-0,447095605;1;0,002405336;0,550009641;-1,012026678;1
606;-1,588303429;0,292828527;0,588303429;0;-0,666211833;0,287318088;0,332423665;1;0,412099478;0,425756087;-3,060497389;1
607;-0,43613181;0,318928635;-0,56386819;1;-1,060446014;0,297635566;1,120892029;1;0,423544701;0,470057729;-3,117723507;1
608;-0,963398577;0,298364199;-0,036601423;1;-0,624560799;0,292220992;0,249121598;1;-0,177649508;0,446127363;-0,111752458;1
609;-1,337663157;0,339665568;0,337663157;1;-0,935345618;0,370717639;0,870691236;1;-1,031252565;0,586269687;4,156262825;1
610;-0,772479742;0,327998206;-0,227520258;1;-1,179144276;0,36262797;1,358288552;1;-0,206332614;0,538500022;0,031663069;1
611;-0,742479073;0,325649405;-0,257520927;1;0,089157991;0,281859624;-1,178315982;0;-0,742804011;0,486140367;2,714020057;1
612;-0,897764233;0,277572492;-0,102235767;1;-0,73770969;0,290274468;0,475419379;1;-0,274353809;0,45396373;0,371769043;1
613;-1,132538184;0,336534886;0,132538184;1;-0,808335468;0,306077458;0,616670936;1;0,281439722;0,498309163;-2,40719861;1
614;-0,570380247;0,339010009;-0,429619753;1;-0,32515961;0,325991467;-0,349680779;1;-1,140632752;0,573088775;4,703163762;1
615;-1,259610269;0,318999119;0,259610269;1;-0,918230832;0,328964685;0,836461665;1;-0,095806298;0,502379508;-0,520968508;1
616;-0,486257784;0,304965127;-0,513742216;1;-0,850614394;0,292994662;0,701228788;1;-0,197186497;0,516303178;-0,014067514;1
617;-0,943525215;0,279924428;-0,056474785;1;-0,365554275;0,274229752;-0,268891451;1;-0,198136528;0,461655273;-0,009317362;1
618;-1,540458871;0,360879459;0,540458871;1;-0,235890429;0,298687295;-0,528219142;1;0,512578372;0,53350533;-3,562891861;1
619;-0,583386854;0,29464294;-0,416613146;1;-0,532244662;0,286287965;0,064489323;1;-1,08330103;0,504574914;4,416505152;1
620;-1,138895794;0,290328995;0,138895794;1;-0,515071475;0,31581856;0,030142951;1;-0,162442599;0,540234731;-0,187787006;1
621;-1,164428486;0,286642116;0,164428486;1;-0,447640454;0,284699575;-0,104719092;1;-0,112610652;0,499879656;-0,436946738;1
622;-0,866314484;0,303768559;-0,133685516;1;-0,286837228;0,286142463;-0,426325544;1;-0,422129555;0,527372853;1,110647773;1
623;-0,955326584;0,37638242;-0,044673416;1;-0,513394736;0,344709028;0,026789472;1;-0,549861053;0,587987858;1,749305264;1
624;-0,513660523;0,326695164;-0,486339477;1;-0,971989599;0,313756319;0,943979197;1;-0,733035297;0,508766088;2,665176485;1
