;mean;se;bias;cp;;;;;;;;;;mean;sd;bias;cp
386;23,54780066;27,29901326;46,09560131;1;;;;;;;;;;;;;
387;0,197988167;0,204467811;-0,604023666;1;;;;;;;;;;;;;
388;0,020496043;0,044817717;-0,959007914;0;;;;;;;;;;;;;
389;0,005419308;0,005201204;-0,989161384;0;;;;;;;;;;;;;
390;0,993669675;0,784109473;0,987339349;1;;;;;;;;;;;;;
391;0,021453592;0,05061134;-0,957092816;0;;;;;;;;;;;;;
392;0,161586336;0,190321399;-0,676827327;1;;;;;;;;;;;;;
393;0,277512884;0,277469266;-0,444974232;1;;;;;;;;;;;;;
394;0,364629346;0,418216835;-0,270741308;1;;;;;;;;;;;;;
395;0,023389902;0,036312788;-0,953220195;0;;;;;;;;;;;;;
396;0,254083869;0,250523906;-0,491832262;1;;;;;;;;;;;;;
397;0,961639423;0,789733706;0,923278846;1;;;;;;;;;;;;;
398;0,279314351;0,312376172;-0,441371298;1;;;;;;;;;;;;;
399;0,060752163;0,077440076;-0,878495673;0;;;;;;;;;;;;;
400;1,149562401;1,081193618;1,299124802;1;;;;;;;;;;;;;
401;1,115909051;1,160374915;1,231818102;1;;;;;;;;;;;;;
402;0,234852824;0,277849838;-0,530294351;1;;;;;;;;;;;;;
403;0,309887688;0,391340557;-0,380224624;1;;;;;;;;;;;;;
404;0,116283268;0,161942161;-0,767433463;0;;;;;;;;;;;;;
405;0,129883041;0,122031612;-0,740233918;0;;;;;;;;;;;;;
406;0,078250494;0,115356733;-0,843499012;0;;;;;;;;;;;;;
407;0,1732667;0,220071343;-0,6534666;1;;;;;;;;;;;;;
408;0,016292481;0,025724403;-0,967415037;0;;;;;;;;;;;;;
409;1,101815504;1,135577059;1,203631007;1;;;;;;;;;;;;;
410;0,132483961;0,159128315;-0,735032077;0;;;;;;;;;;;;;
411;0,279217026;0,291451884;-0,441565948;1;;;;;;;;;;;;;
412;0,450548983;0,339634061;-0,098902034;1;;;;;;;;;;;;;
413;0,673668017;0,632324652;0,347336034;1;;;;;;;;;;;;;
414;0,158982725;0,248625892;-0,68203455;1;;;;;;;;;;;;;
415;0,026189748;0,040466332;-0,947620504;0;;;;;;;;;;;;;
416;0,014772995;0,01973296;-0,97045401;0;;;;;;;;;;;;;
417;2,088397037;2,158857917;3,176794075;1;;;;;;;;;;;;;
418;0,183356631;0,366083608;-0,633286737;1;;;;;;;;;;;;;
419;0,355318445;0,287082232;-0,289363111;1;;;;;;;;;;;;;
420;0,011540687;0,015370109;-0,976918625;0;;;;;;;;;;;;;
421;0,122405837;0,136236658;-0,755188325;0;;;;;;;;;;;;;
422;0,264086662;0,209645492;-0,471826676;1;;;;;;;;;;;;;
423;0,365713627;0,472704845;-0,268572746;1;;;;;;;;;;;;;
424;1,43948387;1,248219458;1,878967741;1;;;;;;;;;;;;;
425;0,989196571;0,848606241;0,978393142;1;;;;;;;;;;;;;
426;0,465505164;0,523795151;-0,068989672;1;;;;;;;;;;;;;
427;0,391219389;0,504653627;-0,217561222;1;;;;;;;;;;;;;
428;0,413016385;0,386692081;-0,173967229;1;;;;;;;;;;;;;
429;4,416785718;4,290163405;7,833571437;1;;;;;;;;;;;;;
430;0,930471207;1,087061055;0,860942414;1;;;;;;;;;;;;;
431;0,025486778;0,039841674;-0,949026445;0;;;;;;;;;;;;;
432;0,376842073;0,307196085;-0,246315855;1;;;;;;;;;;;;;
433;0,280682227;0,40154859;-0,438635545;1;;;;;;;;;;;;;
434;0,049817273;0,076921435;-0,900365453;0;;;;;;;;;;;;;
435;0,100058972;0,129453843;-0,799882057;0;;;;;;;;;;;;;
436;0,552537053;0,426556504;0,105074105;1;;;;;;;;;;;;;
437;0,110200469;0,168205202;-0,779599062;0;;;;;;;;;;;;;
438;0,061721721;0,084164359;-0,876556557;0;;;;;;;;;;;;;
439;0,002922871;0,001033067;-0,994154258;0;;;;;;;;;;;;;
440;1,356291494;1,35640242;1,712582989;1;;;;;;;;;;;;;
441;0,062589199;0,123658902;-0,874821602;0;;;;;;;;;;;;;
442;0,3803423;0,380735426;-0,2393154;1;;;;;;;;;;;;;
443;0,317652291;0,371097489;-0,364695417;1;;;;;;;;;;;;;
444;0,413255112;0,356527158;-0,173489775;1;;;;;;;;;;;;;
445;0,343121685;0,419877108;-0,313756631;1;;;;;;;;;;;;;
446;0,331426792;0,329228243;-0,337146417;1;;;;;;;;;;;;;
447;2,483836697;2,112943895;3,967673394;1;;;;;;;;;;;;;
448;0,137042096;0,22189798;-0,725915809;1;;;;;;;;;;;;;
449;0,25928156;0,30630133;-0,48143688;1;;;;;;;;;;;;;
450;0,693331849;0,676053712;0,386663698;1;;;;;;;;;;;;;
451;0,450810839;0,84439457;-0,098378323;1;;;;;;;;;;;;;
452;1,028770929;0,964275574;1,057541857;1;;;;;;;;;;;;;
453;0,669227864;0,575501533;0,338455727;1;;;;;;;;;;;;;
454;0,166329055;0,156317426;-0,66734189;0;;;;;;;;;;;;;
455;1,26287833;1,099753787;1,52575666;1;;;;;;;;;;;;;
456;0,071664757;0,117918606;-0,856670486;0;;;;;;;;;;;;;
457;0,277474268;0,282245495;-0,445051463;1;;;;;;;;;;;;;
458;0,00757307;0,008706905;-0,98485386;0;;;;;;;;;;;;;
459;0,705738994;1,298186108;0,411477988;1;;;;;;;;;;;;;
460;0,157850765;0,258054824;-0,684298471;1;;;;;;;;;;;;;
461;0,711884339;0,565394604;0,423768678;1;;;;;;;;;;;;;
462;0,104745166;0,150302021;-0,790509667;0;;;;;;;;;;;;;
463;0,004639843;0,003460497;-0,990720314;0;;;;;;;;;;;;;
464;0,591940668;0,461715779;0,183881335;1;;;;;;;;;;;;;
465;0,622285144;0,777623152;0,244570289;1;;;;;;;;;;;;;
466;0,211037102;0,198416695;-0,577925796;1;;;;;;;;;;;;;
467;2,275840451;2,294750538;3,551680902;1;;;;;;;;;;;;;
468;0,412033323;0,361448963;-0,175933355;1;;;;;;;;;;;;;
469;0,826984689;0,729503879;0,653969378;1;;;;;;;;;;;;;
470;0,240937449;0,289750629;-0,518125102;1;;;;;;;;;;;;;
471;0,022429212;0,028199564;-0,955141576;0;;;;;;;;;;;;;
472;0,704360924;0,94421876;0,408721849;1;;;;;;;;;;;;;
473;0,029330268;0,043206402;-0,941339463;0;;;;;;;;;;;;;
474;0,08841962;0,086620357;-0,823160761;0;;;;;;;;;;;;;
475;0,021916389;0,039481709;-0,956167221;0;;;;;;;;;;;;;
476;0,187641433;0,25822308;-0,624717134;1;;;;;;;;;;;;;
477;0,193503037;0,163531115;-0,612993925;1;;;;;;;;;;;;;
478;0,144040406;0,14216954;-0,711919187;0;;;;;;;;;;;;;
479;0,171987178;0,181430893;-0,656025644;1;;;;;;;;;;;;;
480;1,196803473;1,136046989;1,393606945;1;;;;;;;;;;;;;
481;0,282848625;0,255547312;-0,434302751;1;;;;;;;;;;;;;
482;0,391257868;0,439113793;-0,217484263;1;;;;;;;;;;;;;
483;0,288906012;0,341348805;-0,422187977;1;;;;;;;;;;;;;
484;0,271005968;0,272301074;-0,457988065;1;;;;;;;;;;;;;
485;0,385612515;0,476729162;-0,228774971;1;;;;;;;;;;;;;
486;0,019185157;0,037491099;-0,961629686;0;;;;;;;;;;;;;
487;0,751149403;0,576215567;0,502298806;1;;;;;;;;;;;;;
488;0,789524213;1,063444306;0,579048426;1;;;;;;;;;;;;;
489;0,217401197;0,20526581;-0,565197606;1;;;;;;;;;;;;;
490;0,305166136;0,305437518;-0,389667729;1;;;;;;;;;;;;;
491;0,146286334;0,13332113;-0,707427332;0;;;;;;;;;;;;;
492;0,160337808;0,207963613;-0,679324384;1;;;;;;;;;;;;;
493;0,24962965;0,331844011;-0,5007407;1;;;;;;;;;;;;;
494;0,37890851;0,347771854;-0,24218298;1;;;;;;;;;;;;;
495;0,169341076;0,174528612;-0,661317848;1;;;;;;;;;;;;;
496;0,114312728;0,224836642;-0,771374544;1;;;;;;;;;;;;;
497;0,254971999;0,199558471;-0,490056002;1;;;;;;;;;;;;;
498;0,334800331;0,352622239;-0,330399338;1;;;;;;;;;;;;;
499;0,399699348;0,398457173;-0,200601303;1;;;;;;;;;;;;;
500;0,719957256;0,748228035;0,439914512;1;;;;;;;;;;;;;
501;2,607043161;2,597818772;4,214086322;1;;;;;;;;;;;;;
502;0,003525973;0,001801885;-0,992948055;0;;;;;;;;;;;;;
503;0,648978507;0,64925656;0,297957013;1;;;;;;;;;;;;;
504;0,419629495;0,402875291;-0,160741011;1;;;;;;;;;;;;;
505;0,417941805;0,369340332;-0,16411639;1;;;;;;;;;;;;;
506;0,089871279;0,115284992;-0,820257442;0;;;;;;;;;;;;;
507;0,687813825;0,603537492;0,375627649;1;;;;;;;;;;;;;
508;0,236656753;0,250295036;-0,526686495;1;;;;;;;;;;;;;
509;0,021184132;0,04440986;-0,957631737;0;;;;;;;;;;;;;
510;0,259551846;0,362691466;-0,480896307;1;;;;;;;;;;;;;
511;0,191384595;0,311545713;-0,61723081;1;;;;;;;;;;;;;
512;0,163513863;0,148142762;-0,672972274;0;;;;;;;;;;;;;
513;0,158817932;0,138640913;-0,682364137;0;;;;;;;;;;;;;
514;0,113639348;0,200131677;-0,772721304;1;;;;;;;;;;;;;
515;0,3403452;0,485576178;-0,319309599;1;;;;;;;;;;;;;
516;0,877011902;0,768218193;0,754023804;1;;;;;;;;;;;;;
517;0,514367828;0,752615799;0,028735656;1;;;;;;;;;;;;;
518;0,172239629;0,208045821;-0,655520743;1;;;;;;;;;;;;;
519;0,190756479;0,260512471;-0,618487043;1;;;;;;;;;;;;;
520;0,603431025;0,495231972;0,20686205;1;;;;;;;;;;;;;
521;0,406686513;0,372814187;-0,186626974;1;;;;;;;;;;;;;
522;0,906785298;1,318923052;0,813570597;1;;;;;;;;;;;;;
523;2,010234002;1,340716368;3,020468004;1;;;;;;;;;;;;;
524;0,487226907;0,341144405;-0,025546186;1;;;;;;;;;;;;;
525;0,044908524;0,07369744;-0,910182953;0;;;;;;;;;;;;;
526;0,223812272;0,239254903;-0,552375456;1;;;;;;;;;;;;;
527;0,656588771;0,670745817;0,313177543;1;;;;;;;;;;;;;
528;0,956133456;1,053653289;0,912266911;1;;;;;;;;;;;;;
529;0,410503703;0,468752289;-0,178992593;1;;;;;;;;;;;;;
530;0,726854085;1,375642289;0,45370817;1;;;;;;;;;;;;;
531;0,098692456;0,13170491;-0,802615087;0;;;;;;;;;;;;;
532;0,305849864;0,493712138;-0,388300273;1;;;;;;;;;;;;;
533;0,06100482;0,074718269;-0,877990359;0;;;;;;;;;;;;;
534;1,439408058;1,794045976;1,878816116;1;;;;;;;;;;;;;
535;0,028436367;0,036336397;-0,943127266;0;;;;;;;;;;;;;
536;0,109467783;0,122551258;-0,781064434;0;;;;;;;;;;;;;
537;0,110538665;0,122151801;-0,778922669;0;;;;;;;;;;;;;
538;2,302959097;2,401283286;3,605918194;1;;;;;;;;;;;;;
539;0,360819659;0,272933926;-0,278360682;1;;;;;;;;;;;;;
540;1,071203628;0,971278513;1,142407257;1;;;;;;;;;;;;;
541;0,096570838;0,136045127;-0,806858323;0;;;;;;;;;;;;;
542;0,157344328;0,234442648;-0,685311343;1;;;;;;;;;;;;;
543;0,0664434;0,090055523;-0,8671132;0;;;;;;;;;;;;;
544;0,557598792;0,497782331;0,115197583;1;;;;;;;;;;;;;
545;0,290666649;0,348228392;-0,418666702;1;;;;;;;;;;;;;
546;0,65808942;0,573700365;0,31617884;1;;;;;;;;;;;;;
547;0,675204302;0,674622224;0,350408604;1;;;;;;;;;;;;;
548;0,83621753;0,815275998;0,67243506;1;;;;;;;;;;;;;
549;0,031464379;0,047165951;-0,937071242;0;;;;;;;;;;;;;
550;0,042219058;0,065297248;-0,915561884;0;;;;;;;;;;;;;
551;0,288930919;0,247785317;-0,422138162;1;;;;;;;;;;;;;
552;0,98699092;0,788891565;0,97398184;1;;;;;;;;;;;;;
553;0,523965986;0,461767506;0,047931972;1;;;;;;;;;;;;;
554;0,570558281;0,727563944;0,141116562;1;;;;;;;;;;;;;
555;0,170928358;0,16063314;-0,658143283;0;;;;;;;;;;;;;
556;2,364758127;1,790967549;3,729516255;1;;;;;;;;;;;;;
557;0,015972998;0,032445758;-0,968054004;0;;;;;;;;;;;;;
558;1,13254776;1,457248563;1,26509552;1;;;;;;;;;;;;;
559;0,929467045;0,923856494;0,85893409;1;;;;;;;;;;;;;
560;0,326142621;0,431603477;-0,347714757;1;;;;;;;;;;;;;
561;0,664808944;0,771660845;0,329617887;1;;;;;;;;;;;;;
562;0,054309256;0,06422804;-0,891381488;0;;;;;;;;;;;;;
563;0,033433843;0,051357052;-0,933132314;0;;;;;;;;;;;;;
564;0,221998499;0,221213196;-0,556003001;1;;;;;;;;;;;;;
565;0,201057161;0,255991357;-0,597885678;1;;;;;;;;;;;;;
566;0,663804514;0,581370191;0,327609029;1;;;;;;;;;;;;;
567;0,076426895;0,111349004;-0,847146209;0;;;;;;;;;;;;;
568;0,782808797;0,61381528;0,565617595;1;;;;;;;;;;;;;
569;1,950198065;2,847853938;2,900396131;1;;;;;;;;;;;;;
570;0,286916648;0,244963577;-0,426166705;1;;;;;;;;;;;;;
571;0,022833332;0,040961712;-0,954333337;0;;;;;;;;;;;;;
572;0,534727573;0,549891221;0,069455146;1;;;;;;;;;;;;;
573;0,513341655;0,45409169;0,026683311;1;;;;;;;;;;;;;
574;0,279487331;0,250974062;-0,441025339;1;;;;;;;;;;;;;
575;0,147206298;0,16836227;-0,705587404;0;;;;;;;;;;;;;
576;0,247938815;0,360703635;-0,50412237;1;;;;;;;;;;;;;
577;0,461254944;0,623097922;-0,077490112;1;;;;;;;;;;;;;
578;0,590685146;0,469496683;0,181370291;1;;;;;;;;;;;;;
579;0,119260063;0,107144804;-0,761479874;0;;;;;;;;;;;;;
580;1,796160886;1,702505824;2,592321772;1;;;;;;;;;;;;;
581;0,337729709;0,317301511;-0,324540583;1;;;;;;;;;;;;;
582;0,206671206;0,2125845;-0,586657588;1;;;;;;;;;;;;;
583;0,576812114;0,763504917;0,153624228;1;;;;;;;;;;;;;
584;2,26445838;2,212363467;3,528916761;1;;;;;;;;;;;;;
585;0,834011886;0,891510898;0,668023772;1;;;;;;;;;;;;;
586;0,027220138;0,035085687;-0,945559723;0;;;;;;;;;;;;;
587;0,071428416;0,135778422;-0,857143168;0;;;;;;;;;;;;;
588;0,172808991;0,217089072;-0,654382018;1;;;;;;;;;;;;;
589;0,518591759;0,388585495;0,037183518;1;;;;;;;;;;;;;
590;0,037618397;0,05241839;-0,924763206;0;;;;;;;;;;;;;
591;1,009243425;1,119327014;1,01848685;1;;;;;;;;;;;;;
592;0,91010899;0,818798248;0,820217981;1;;;;;;;;;;;;;
593;0,047449239;0,110845255;-0,905101522;0;;;;;;;;;;;;;
594;0,655806218;0,986826739;0,311612437;1;;;;;;;;;;;;;
595;0,221259033;0,274757901;-0,557481933;1;;;;;;;;;;;;;
596;0,262126114;0,215142721;-0,475747772;1;;;;;;;;;;;;;
597;0,199877568;0,289964382;-0,600244865;1;;;;;;;;;;;;;
598;0,023704909;0,037912618;-0,952590181;0;;;;;;;;;;;;;
599;1,652301515;2,595116134;2,304603029;1;;;;;;;;;;;;;
600;0,052521677;0,081074805;-0,894956646;0;;;;;;;;;;;;;
601;0,135087045;0,180506507;-0,729825911;0;;;;;;;;;;;;;
602;0,079602834;0,104825982;-0,840794332;0;;;;;;;;;;;;;
603;0,866901738;0,653706116;0,733803475;1;;;;;;;;;;;;;
604;0,432240653;0,3863891;-0,135518695;1;;;;;;;;;;;;;
605;0,041068181;0,071383954;-0,917863638;0;;;;;;;;;;;;;
606;1,968307559;2,044183621;2,936615119;1;;;;;;;;;;;;;
607;0,72977632;0,664593317;0,459552641;1;;;;;;;;;;;;;
608;0,81205375;0,833958292;0,6241075;1;;;;;;;;;;;;;
609;0,196511577;0,21185324;-0,606976846;1;;;;;;;;;;;;;
610;0,243617451;0,230460412;-0,512765097;1;;;;;;;;;;;;;
611;0,319423835;0,288873617;-0,361152331;1;;;;;;;;;;;;;
612;0,537658338;0,436032508;0,075316675;1;;;;;;;;;;;;;
613;1,507311916;1,12594966;2,014623832;1;;;;;;;;;;;;;
614;0,039541682;0,057207943;-0,920916636;0;;;;;;;;;;;;;
615;0,061463887;0,089467591;-0,877072227;0;;;;;;;;;;;;;
616;2,91887809;3,341135213;4,83775618;1;;;;;;;;;;;;;
617;0,225804205;0,292042875;-0,548391591;1;;;;;;;;;;;;;
618;0,104069489;0,141499992;-0,791861022;0;;;;;;;;;;;;;
619;0,205887663;0,274383529;-0,588224674;1;;;;;;;;;;;;;
620;0,056482259;0,067916572;-0,887035482;0;;;;;;;;;;;;;
621;0,067433362;0,115818966;-0,865133277;0;;;;;;;;;;;;;
622;0,24101515;0,342155383;-0,5179697;1;;;;;;;;;;;;;
623;0,006899569;0,006338144;-0,986200862;0;;;;;;;;;;;;;
624;1,072926354;1,046596006;1,145852708;1;;;;;;;;;;;;;
625;0,040570076;0,073397761;-0,918859847;0;;;;;;;;;;;;;
626;0,159694261;0,194112045;-0,680611478;1;;;;;;;;;;;;;
627;1,719357875;1,749176142;2,438715751;1;;;;;;;;;;;;;
628;0,343448819;0,384956879;-0,313102363;1;;;;;;;;;;;;;
629;1,036184402;0,887226743;1,072368805;1;;;;;;;;;;;;;
630;0,946707679;0,646027;0,893415358;1;;;;;;;;;;;;;
631;0,057308914;0,117075521;-0,885382173;0;;;;;;;;;;;;;
632;0,12967978;0,183515596;-0,74064044;0;;;;;;;;;;;;;
633;0,00703607;0,008149575;-0,98592786;0;;;;;;;;;;;;;
634;0,130327583;0,17311222;-0,739344833;0;;;;;;;;;;;;;
635;0,425985271;0,397417334;-0,148029459;1;;;;;;;;;;;;;
636;0,142397273;0,182614399;-0,715205454;1;;;;;;;;;;;;;
637;0,62501367;0,67361816;0,25002734;1;;;;;;;;;;;;;
638;0,17919212;0,185868233;-0,641615759;1;;;;;;;;;;;;;
639;0,246484127;0,26113836;-0,507031746;1;;;;;;;;;;;;;
640;0,288859221;0,342884646;-0,422281558;1;;;;;;;;;;;;;
641;0,478901132;0,378149693;-0,042197736;1;;;;;;;;;;;;;
642;0,456964463;0,430102159;-0,086071075;1;;;;;;;;;;;;;
643;0,062209211;0,084804154;-0,875581578;0;;;;;;;;;;;;;
644;0,253951926;0,391815982;-0,492096148;1;;;;;;;;;;;;;
645;0,04643209;0,062186044;-0,907135821;0;;;;;;;;;;;;;
646;0,511202106;0,60914667;0,022404211;1;;;;;;;;;;;;;
647;0,616794259;0,598632367;0,233588518;1;;;;;;;;;;;;;
648;0,152406546;0,267970596;-0,695186908;1;;;;;;;;;;;;;
649;2,385073874;1,713026319;3,770147747;1;;;;;;;;;;;;;
650;0,220283888;0,366539019;-0,559432224;1;;;;;;;;;;;;;
651;0,216919606;0,217413291;-0,566160789;1;;;;;;;;;;;;;
652;0,06930743;0,080720554;-0,861385141;0;;;;;;;;;;;;;
653;0,099840808;0,125978558;-0,800318385;0;;;;;;;;;;;;;
654;0,619047849;0,689485445;0,238095698;1;;;;;;;;;;;;;
655;0,030137216;0,043145234;-0,939725568;0;;;;;;;;;;;;;
656;0,245280511;0,329522578;-0,509438979;1;;;;;;;;;;;;;
657;3,780994532;3,86424393;6,561989064;1;;;;;;;;;;;;;
658;0,330588312;0,269696969;-0,338823375;1;;;;;;;;;;;;;
659;0,056571624;0,120832143;-0,886856751;0;;;;;;;;;;;;;
660;0,158447145;0,148191637;-0,68310571;0;;;;;;;;;;;;;
661;0,157915547;0,131021164;-0,684168905;0;;;;;;;;;;;;;
662;0,829395573;1,420785666;0,658791145;1;;;;;;;;;;;;;
663;1,954274106;1,823693603;2,908548213;1;;;;;;;;;;;;;
664;0,111254429;0,111826846;-0,777491141;0;;;;;;;;;;;;;
665;0,062510503;0,080045523;-0,874978995;0;;;;;;;;;;;;;
666;0,031847572;0,045202033;-0,936304856;0;;;;;;;;;;;;;
667;0,013402975;0,029506841;-0,97319405;0;;;;;;;;;;;;;
668;0,363180296;0,282631846;-0,273639409;1;;;;;;;;;;;;;
669;0,303600111;0,414376476;-0,392799778;1;;;;;;;;;;;;;
670;0,239320134;0,302122164;-0,521359732;1;;;;;;;;;;;;;
671;1,145762836;1,191054011;1,291525673;1;;;;;;;;;;;;;
672;3,597718789;4,339814576;6,195437579;1;;;;;;;;;;;;;
673;2,579633199;2,239534522;4,159266397;1;;;;;;;;;;;;;
674;0,145843291;0,151175386;-0,708313418;0;;;;;;;;;;;;;
675;0,423167603;0,316276953;-0,153664793;1;;;;;;;;;;;;;
676;0,21749116;0,291359255;-0,56501768;1;;;;;;;;;;;;;
677;0,007413392;0,007092319;-0,985173217;0;;;;;;;;;;;;;
678;0,011571724;0,015579402;-0,976856553;0;;;;;;;;;;;;;
679;1,05644747;1,541014169;1,11289494;1;;;;;;;;;;;;;
680;0,451143963;0,445865706;-0,097712074;1;;;;;;;;;;;;;
681;0,354900621;0,386809645;-0,290198758;1;;;;;;;;;;;;;
682;0,067166999;0,094713483;-0,865666003;0;;;;;;;;;;;;;
683;1,048320746;0,874278247;1,096641492;1;;;;;;;;;;;;;
684;0,297701264;0,326555238;-0,404597473;1;;;;;;;;;;;;;
685;0,138438387;0,198764114;-0,723123226;1;;;;;;;;;;;;;
686;0,344914927;0,347221324;-0,310170147;1;;;;;;;;;;;;;
687;0,186946974;0,288619962;-0,626106051;1;;;;;;;;;;;;;
688;0,094633451;0,103760934;-0,810733097;0;;;;;;;;;;;;;
689;0,041175703;0,059610263;-0,917648594;0;;;;;;;;;;;;;
690;0,531612343;0,375853716;0,063224686;1;;;;;;;;;;;;;
691;0,209929873;0,184718447;-0,580140255;1;;;;;;;;;;;;;
692;0,067553955;0,177296929;-0,864892089;0;;;;;;;;;;;;;
693;1,680609301;1,679267026;2,361218601;1;;;;;;;;;;;;;
694;0,721594356;0,961840543;0,443188712;1;;;;;;;;;;;;;
695;0,030682717;0,035204284;-0,938634567;0;;;;;;;;;;;;;
696;0,30426385;0,240071827;-0,391472299;1;;;;;;;;;;;;;
697;0,580154585;0,469933459;0,16030917;1;;;;;;;;;;;;;
698;0,264537051;0,451164403;-0,470925898;1;;;;;;;;;;;;;
699;0,003598909;0,001800953;-0,992802183;0;;;;;;;;;;;;;
700;0,104296606;0,145491602;-0,791406789;0;;;;;;;;;;;;;
701;0,161269361;0,248774872;-0,677461279;1;;;;;;;;;;;;;
702;0,758357005;0,69591503;0,51671401;1;;;;;;;;;;;;;
703;0,905579642;0,946895099;0,811159284;1;;;;;;;;;;;;;
704;1,031656647;0,825331155;1,063313295;1;;;;;;;;;;;;;
705;1,260232664;1,166856706;1,520465328;1;;;;;;;;;;;;;
706;0,53618274;0,988398359;0,072365479;1;;;;;;;;;;;;;
707;0,753102457;1,124049011;0,506204914;1;;;;;;;;;;;;;
708;0,639387687;0,493278004;0,278775374;1;;;;;;;;;;;;;
709;0,076504319;0,119781587;-0,846991362;0;;;;;;;;;;;;;
710;0,203976482;0,18075026;-0,592047037;1;;;;;;;;;;;;;
711;0,149028294;0,154956095;-0,701943413;0;;;;;;;;;;;;;
712;0,15807941;0,14192192;-0,683841181;0;;;;;;;;;;;;;
713;0,409248896;0,612243647;-0,181502208;1;;;;;;;;;;;;;
714;0,042880331;0,065358041;-0,914239337;0;;;;;;;;;;;;;
715;0,098483155;0,115807448;-0,803033691;0;;;;;;;;;;;;;
716;1,025525889;1,290370648;1,051051778;1;;;;;;;;;;;;;
717;0,661267455;0,651488565;0,32253491;1;;;;;;;;;;;;;
718;1,002602237;0,81588377;1,005204475;1;;;;;;;;;;;;;
719;1,306295402;1,354440085;1,612590803;1;;;;;;;;;;;;;
720;0,192635277;0,197383449;-0,614729447;1;;;;;;;;;;;;;
721;0,01502263;0,021267242;-0,969954739;0;;;;;;;;;;;;;
722;15,31685792;30,73071994;29,63371585;1;;;;;;;;;;;;;
723;1,29356663;1,488154897;1,58713326;1;;;;;;;;;;;;;
724;0,165765306;0,191717961;-0,668469388;1;;;;;;;;;;;;;
725;0,522063543;0,589133507;0,044127086;1;;;;;;;;;;;;;
726;0,368715603;0,354485501;-0,262568795;1;;;;;;;;;;;;;
727;0,008864632;0,012601926;-0,982270737;0;;;;;;;;;;;;;
728;0,446039072;0,487756465;-0,107921856;1;;;;;;;;;;;;;
729;0,474431953;0,410358893;-0,051136093;1;;;;;;;;;;;;;
730;0,103145397;0,196757879;-0,793709207;0;;;;;;;;;;;;;
731;0,085306882;0,119018512;-0,829386236;0;;;;;;;;;;;;;
732;0,053923837;0,066437053;-0,892152326;0;;;;;;;;;;;;;
733;0,671813418;0,811772177;0,343626835;1;;;;;;;;;;;;;
734;0,385636272;0,310175099;-0,228727456;1;;;;;;;;;;;;;
735;0,13006284;0,176903903;-0,739874321;0;;;;;;;;;;;;;
736;0,1230093;0,113903283;-0,7539814;0;;;;;;;;;;;;;
737;0,028556086;0,042330246;-0,942887828;0;;;;;;;;;;;;;
738;0,273544436;0,281331126;-0,452911129;1;;;;;;;;;;;;;
739;0,363212615;0,466591203;-0,27357477;1;;;;;;;;;;;;;
740;0,429549653;0,346747629;-0,140900695;1;;;;;;;;;;;;;
741;0,701941738;0,607432168;0,403883476;1;;;;;;;;;;;;;
742;0,713420206;0,588177539;0,426840412;1;;;;;;;;;;;;;
743;6,927719858;10,02787928;12,85543972;1;;;;;;;;;;;;;
744;0,03377725;0,064930435;-0,932445501;0;;;;;;;;;;;;;
745;0,389237783;0,461378294;-0,221524434;1;;;;;;;;;;;;;
746;0,016785853;0,021983717;-0,966428295;0;;;;;;;;;;;;;
747;0,140311741;0,194240728;-0,719376517;1;;;;;;;;;;;;;
748;1,014035394;0,926953917;1,028070787;1;;;;;;;;;;;;;
749;0,708483376;0,760832252;0,416966751;1;;;;;;;;;;;;;
750;0,384861094;0,347115886;-0,230277812;1;;;;;;;;;;;;;
751;0,387893765;0,386292346;-0,22421247;1;;;;;;;;;;;;;
752;0,079296965;0,104933122;-0,841406069;0;;;;;;;;;;;;;
753;0,125425693;0,192900851;-0,749148613;1;;;;;;;;;;;;;
754;0,222264564;0,25059851;-0,555470872;1;;;;;;;;;;;;;
755;0,284796975;0,326410507;-0,43040605;1;;;;;;;;;;;;;
756;0,11580707;0,141362873;-0,768385861;0;;;;;;;;;;;;;
757;0,023049881;0,063237886;-0,953900239;0;;;;;;;;;;;;;
758;0,449148109;0,399058317;-0,101703782;1;;;;;;;;;;;;;
759;0,108124055;0,147927427;-0,78375189;0;;;;;;;;;;;;;
760;0,302919842;0,300090072;-0,394160316;1;;;;;;;;;;;;;
761;0,549656351;0,693155166;0,099312702;1;;;;;;;;;;;;;
762;51,41131104;72,68929508;101,8226221;1;;;;;;;;;;;;;
763;0,090006487;0,12110968;-0,819987026;0;;;;;;;;;;;;;
764;0,251261029;0,313872985;-0,497477942;1;;;;;;;;;;;;;
765;0,051328878;0,081941176;-0,897342244;0;;;;;;;;;;;;;
766;0,10863623;0,128360874;-0,78272754;0;;;;;;;;;;;;;
767;0,888287558;0,846035968;0,776575117;1;;;;;;;;;;;;;
768;2,838902713;3,019154747;4,677805426;1;;;;;;;;;;;;;
769;0,126762637;0,146478019;-0,746474726;0;;;;;;;;;;;;;
770;0,70902794;0,719240363;0,418055879;1;;;;;;;;;;;;;
771;0,243215136;0,297932779;-0,513569727;1;;;;;;;;;;;;;
772;0,212244755;0,259262804;-0,57551049;1;;;;;;;;;;;;;
773;0,258573001;0,280766995;-0,482853998;1;;;;;;;;;;;;;
774;0,241276301;0,254038852;-0,517447399;1;;;;;;;;;;;;;
775;0,361802927;0,334064286;-0,276394147;1;;;;;;;;;;;;;
776;0,235727378;0,261796001;-0,528545245;1;;;;;;;;;;;;;
