;mean;se;bias;cp;mean;se;bias;cp;mean;se;bias;cp
210;-1,018376896;0,065465346;0,018376896;1;-0,580168756;0,067403905;0,160337511;1;-0,183201793;0,109546756;-0,083991037;1
211;-1,070734695;0,066333081;0,070734695;1;-0,434745716;0,066000013;-0,130508568;1;-0,203601071;0,110184642;0,018005353;1
212;-0,955362058;0,062603077;-0,044637942;1;-0,57152028;0,06504602;0,143040561;1;-0,313593843;0,106132036;0,567969215;1
213;-1,091944643;0,066080375;0,091944643;1;-0,407375603;0,063946913;-0,185248794;1;-0,209870999;0,106775408;0,049354994;1
214;-0,910041328;0,064381193;-0,089958672;1;-0,574420595;0,066081565;0,14884119;1;-0,370030705;0,111491699;0,850153526;1
215;-1,112111942;0,065891942;0,112111942;1;-0,342039631;0,064968972;-0,315920738;0;-0,231243032;0,110036171;0,156215159;1
216;-0,941275819;0,066592541;-0,058724181;1;-0,569872198;0,066848167;0,139744395;1;-0,196890484;0,110002996;-0,015547581;1
217;-1,065466661;0,071513555;0,065466661;1;-0,542407381;0,06916447;0,084814763;1;-0,00531358;0,114588713;-0,973432101;1
218;-0,884599012;0,067095125;-0,115400988;1;-0,538196345;0,067654516;0,07639269;1;-0,336028481;0,112301585;0,680142404;1
219;-0,973338589;0,05913563;-0,026661411;1;-0,514929403;0,061469509;0,029858805;1;-0,21494827;0,100881246;0,07474135;1
220;-0,895046913;0,062606478;-0,104953087;1;-0,496948121;0,065043217;-0,006103759;1;-0,306345377;0,107027287;0,531726887;1
221;-0,973891987;0,063496024;-0,026108013;1;-0,482195516;0,065111425;-0,035608967;1;-0,294694697;0,108242509;0,473473485;1
222;-1,16752606;0,073844025;0,16752606;0;-0,478047063;0,070171171;-0,043905874;1;-0,009481459;0,118026;-0,952592704;1
223;-0,966194771;0,07126693;-0,033805229;1;-0,591915908;0,068761345;0,183831816;1;-0,126929836;0,115850831;-0,36535082;1
224;-0,918749545;0,063487719;-0,081250455;1;-0,65478113;0,066938099;0,309562261;0;-0,25071451;0,107606479;0,253572549;1
225;-0,886102591;0,06573949;-0,113897409;1;-0,565578896;0,06591307;0,131157791;1;-0,151757289;0,108725096;-0,241213555;1
226;-1,048090839;0,071132204;0,048090839;1;-0,539908904;0,070243639;0,079817807;1;-0,15328969;0,116645507;-0,233551549;1
227;-0,996081597;0,069078629;-0,003918403;1;-0,407119465;0,067763538;-0,185761069;1;-0,275145233;0,113762371;0,375726166;1
228;-1,032414972;0,061393959;0,032414972;1;-0,52052986;0,064189792;0,041059721;1;-0,141674686;0,106047242;-0,291626572;1
229;-1,072748581;0,069450585;0,072748581;1;-0,552356874;0,06940509;0,104713747;1;-0,21073805;0,117238336;0,053690248;1
230;-0,882500102;0,063503124;-0,117499898;1;-0,439708144;0,06635903;-0,120583711;1;-0,508497458;0,111377026;1,542487292;0
231;-0,965416061;0,071002698;-0,034583939;1;-0,590254825;0,071510338;0,18050965;1;-0,198994409;0,117254666;-0,005027954;1
232;-0,986276565;0,067625038;-0,013723435;1;-0,594048265;0,069089791;0,18809653;1;-0,191993517;0,112844761;-0,040032417;1
233;-1,053739005;0,064803221;0,053739005;1;-0,511070108;0,066627752;0,022140215;1;-0,214064159;0,106830511;0,070320796;1
234;-0,998207029;0,065244683;-0,001792971;1;-0,555160327;0,066981125;0,110320654;1;-0,260660397;0,110808257;0,303301983;1
235;-1,015431527;0,07212859;0,015431527;1;-0,437544245;0,069200637;-0,12491151;1;-0,205719182;0,117586126;0,028595908;1
236;-1,071761938;0,065774136;0,071761938;1;-0,425072289;0,065057475;-0,149855422;1;-0,072758393;0,108951372;-0,636208035;1
237;-1,057587096;0,067058369;0,057587096;1;-0,469317976;0,065337606;-0,061364047;1;0,009256238;0,106769818;-1,046281188;1
238;-1,021448176;0,066214037;0,021448176;1;-0,417314229;0,064990535;-0,165371542;1;-0,260623323;0,111440215;0,303116613;1
239;-0,911196502;0,067866552;-0,088803498;1;-0,457638405;0,067123734;-0,08472319;1;-0,427568132;0,115034781;1,13784066;0
240;-0,943644668;0,068510307;-0,056355332;1;-0,539891515;0,068963749;0,07978303;1;-0,272191165;0,115740671;0,360955826;1
241;-1,048300611;0,064197172;0,048300611;1;-0,470144142;0,064989847;-0,059711716;1;-0,123952642;0,106752198;-0,380236791;1
242;-0,874450013;0,060047553;-0,125549987;0;-0,516887492;0,064835373;0,033774984;1;-0,520655075;0,109339325;1,603275375;0
243;-0,931400264;0,06682884;-0,068599736;1;-0,540226418;0,066703383;0,080452836;1;-0,244385921;0,111410441;0,221929605;1
244;-0,871350216;0,066836196;-0,128649784;1;-0,506099504;0,066538112;0,012199008;1;-0,347023768;0,11009369;0,735118842;1
245;-1,015963491;0,065574801;0,015963491;1;-0,364353318;0,064397155;-0,271293364;0;-0,328164874;0,111291566;0,64082437;1
246;-1,03893253;0,066151558;0,03893253;1;-0,444109809;0,066785247;-0,111780383;1;-0,23536098;0,112589006;0,176804901;1
247;-1,060545461;0,065906654;0,060545461;1;-0,548828385;0,063938231;0,09765677;1;0,021178741;0,104641131;-1,105893705;0
248;-1,04698354;0,068516683;0,04698354;1;-0,557079518;0,069019323;0,114159036;1;-0,097042677;0,114688345;-0,514786615;1
249;-0,997517172;0,069649344;-0,002482828;1;-0,387016444;0,067407465;-0,225967113;1;-0,377387636;0,115837227;0,88693818;1
250;-1,046465812;0,064952841;0,046465812;1;-0,553349752;0,067374118;0,106699505;1;-0,142392979;0,108030228;-0,288035107;1
251;-0,973983283;0,066077247;-0,026016717;1;-0,577868048;0,069348431;0,155736096;1;-0,273773978;0,1132947;0,368869891;1
252;-1,02636348;0,064175724;0,02636348;1;-0,428248444;0,063718528;-0,143503112;1;-0,234646489;0,107430619;0,173232444;1
253;-0,994936549;0,062177505;-0,005063451;1;-0,505979221;0,064657444;0,011958443;1;-0,27061206;0,106413993;0,353060298;1
254;-1,020715071;0,059505189;0,020715071;1;-0,535410837;0,064134287;0,070821675;1;-0,219049551;0,105053282;0,095247757;1
255;-1,168467107;0,071862527;0,168467107;0;-0,424661227;0,068515126;-0,150677546;1;0,052971406;0,113408521;-1,264857029;0
256;-0,906444253;0,064086106;-0,093555747;1;-0,58223415;0,066763501;0,1644683;1;-0,317290238;0,108894141;0,586451188;1
257;-1,007892317;0,066326468;0,007892317;1;-0,557058191;0,067767515;0,114116382;1;-0,128988534;0,11196756;-0,35505733;1
258;-0,924080336;0,062922416;-0,075919664;1;-0,547107762;0,06572516;0,094215525;1;-0,361413628;0,10814526;0,807068142;1
259;-0,884226964;0,063156386;-0,115773036;1;-0,601560341;0,066480336;0,203120681;1;-0,260332188;0,10845137;0,301660938;1
260;-0,997258197;0,065349273;-0,002741803;1;-0,533784097;0,066625081;0,067568194;1;-0,222585327;0,113207648;0,112926633;1
261;-1,045867703;0,067653099;0,045867703;1;-0,500835845;0,067833406;0,001671691;1;-0,067872524;0,11056739;-0,660637378;1
262;-1,0317559;0,067468098;0,0317559;1;-0,472742158;0,067298172;-0,054515683;1;-0,216107032;0,113094943;0,080535162;1
263;-1,063346673;0,065815529;0,063346673;1;-0,432878019;0,064908373;-0,134243962;1;-0,135390939;0,107785988;-0,323045306;1
264;-0,995624115;0,065930406;-0,004375885;1;-0,48867878;0,065470695;-0,022642441;1;-0,183696469;0,108411177;-0,081517654;1
265;-1,05273517;0,061927452;0,05273517;1;-0,47681155;0,063190409;-0,046376901;1;-0,104449187;0,102900752;-0,477754066;1
266;-0,972265037;0,076651532;-0,027734963;1;-0,472329515;0,072407201;-0,05534097;1;-0,103854966;0,121818176;-0,48072517;1
267;-0,837473545;0,065563974;-0,162526455;0;-0,512855539;0,067386424;0,025711078;1;-0,489926319;0,112961297;1,449631597;0
268;-1,11382932;0,067883017;0,11382932;1;-0,481130565;0,066075116;-0,03773887;1;0,058630841;0,10903837;-1,293154204;0
269;-1,017084614;0,063542192;0,017084614;1;-0,508693847;0,063775567;0,017387693;1;-0,172713244;0,105086822;-0,136433778;1
270;-0,982338366;0,070011017;-0,017661634;1;-0,497880758;0,066480883;-0,004238484;1;-0,177790232;0,114079123;-0,11104884;1
271;-0,981088291;0,066137891;-0,018911709;1;-0,493672294;0,067061047;-0,012655412;1;-0,234695911;0,11092029;0,173479555;1
272;-1,050214518;0,063450491;0,050214518;1;-0,455160751;0,064097049;-0,089678498;1;-0,092246395;0,107384891;-0,538768026;1
273;-1,133374119;0,065255897;0,133374119;0;-0,427946172;0,064810039;-0,144107655;1;-0,007259849;0,107665228;-0,963700756;1
274;-1,023199668;0,063630319;0,023199668;1;-0,474003771;0,06393645;-0,051992457;1;-0,24136719;0,107495867;0,206835951;1
275;-1,084625555;0,067707714;0,084625555;1;-0,586498604;0,066806903;0,172997208;1;-0,108191308;0,110656751;-0,459043462;1
276;-0,944747251;0,069825188;-0,055252749;1;-0,462942661;0,069753444;-0,074114679;1;-0,330710612;0,118793959;0,653553061;1
277;-0,904943952;0,064085684;-0,095056048;1;-0,574706876;0,068104911;0,149413751;1;-0,313966884;0,109715491;0,569834419;1
278;-1,067761723;0,069861895;0,067761723;1;-0,475361268;0,068631282;-0,049277464;1;-0,039730249;0,115123835;-0,801348754;1
279;-1,022352786;0,068638603;0,022352786;1;-0,544289059;0,069091387;0,088578117;1;-0,125884063;0,115365344;-0,370579685;1
280;-1,028563057;0,066287726;0,028563057;1;-0,511339844;0,065996713;0,022679689;1;-0,150806439;0,109122513;-0,245967803;1
281;-1,062669425;0,067449463;0,062669425;1;-0,407270392;0,065562549;-0,185459216;1;-0,049665444;0,111328532;-0,751672782;1
282;-1,00780704;0,066602368;0,00780704;1;-0,556774396;0,068309747;0,113548793;1;-0,241772225;0,110350378;0,208861124;1
283;-1,063761717;0,06569273;0,063761717;1;-0,608279058;0,068248736;0,216558116;1;-0,071176418;0,109219985;-0,644117909;1
284;-1,101746831;0,072405367;0,101746831;1;-0,559304963;0,070903163;0,118609926;1;0,053195991;0,115991779;-1,265979956;0
285;-0,944941712;0,065686302;-0,055058288;1;-0,628271162;0,06763894;0,256542324;1;-0,252724514;0,111439176;0,26362257;1
286;-1,052271871;0,064337586;0,052271871;1;-0,411881614;0,064160037;-0,176236772;1;-0,150365754;0,107063317;-0,24817123;1
287;-1,074322443;0,065049865;0,074322443;1;-0,419474204;0,063792422;-0,161051592;1;-0,027613171;0,105117944;-0,861934144;1
288;-0,962585345;0,065711844;-0,037414655;1;-0,5185246;0,066256321;0,037049201;1;-0,279153878;0,110698289;0,395769392;1
289;-1,036416837;0,066361189;0,036416837;1;-0,365867288;0,064497234;-0,268265424;0;-0,217838137;0,110421866;0,089190685;1
290;-0,955031726;0,06083839;-0,044968274;1;-0,551483025;0,06483718;0,102966051;1;-0,252090003;0,10404851;0,260450015;1
291;-0,941527235;0,06472545;-0,058472765;1;-0,5682037;0,06841979;0,136407399;1;-0,3223646;0,109740292;0,611823002;1
292;-1,007587361;0,068154269;0,007587361;1;-0,503764715;0,067508585;0,00752943;1;-0,16031126;0,112792019;-0,198443698;1
293;-1,105110272;0,068673767;0,105110272;1;-0,51619763;0,068062487;0,032395259;1;-0,014739367;0,111058693;-0,926303167;1
294;-0,903696706;0,057683859;-0,096303294;1;-0,573346453;0,060707565;0,146692907;1;-0,227986812;0,099215622;0,139934062;1
295;-1,048200596;0,067872237;0,048200596;1;-0,657103219;0,070339435;0,314206437;0;-0,030458187;0,111136597;-0,847709065;1
296;-1,047244698;0,065118548;0,047244698;1;-0,536906071;0,06650738;0,073812143;1;-0,109033833;0,109068551;-0,454830833;1
297;-0,997986273;0,066554199;-0,002013727;1;-0,572108448;0,066511925;0,144216896;1;0,001845577;0,109252202;-1,009227883;1
298;-1,05468316;0,073148052;0,05468316;1;-0,347790982;0,070075676;-0,304418037;0;-0,228509656;0,118801015;0,142548281;1
299;-0,966239561;0,067983271;-0,033760439;1;-0,458179357;0,067322191;-0,083641286;1;-0,295545773;0,113870555;0,477728863;1
300;-1,004385957;0,0730684;0,004385957;1;-0,491817137;0,069599034;-0,016365726;1;-0,183035319;0,119041803;-0,084823407;1
301;-0,95323693;0,064080683;-0,04676307;1;-0,418739606;0,064605958;-0,162520788;1;-0,329715947;0,108243667;0,648579737;1
302;-1,021101632;0,064278474;0,021101632;1;-0,379995237;0,06338532;-0,240009526;1;-0,234796889;0,107041666;0,173984444;1
303;-1,105319123;0,069874433;0,105319123;1;-0,602984451;0,070942431;0,205968901;1;0,156604809;0,114963666;-1,783024044;0
304;-0,950112068;0,063962386;-0,049887932;1;-0,519805701;0,06462445;0,039611403;1;-0,21932121;0,107256559;0,09660605;1
305;-1,035305223;0,066333977;0,035305223;1;-0,440833117;0,06420501;-0,118333765;1;-0,152867753;0,108740938;-0,235661237;1
306;-1,014260436;0,065538615;0,014260436;1;-0,450850901;0,066137719;-0,098298198;1;-0,299338949;0,109225361;0,496694745;1
307;-1,016951294;0,061873535;0,016951294;1;-0,426634048;0,062127827;-0,146731904;1;-0,246422126;0,10476497;0,232110629;1
308;-0,932102846;0,063880094;-0,067897154;1;-0,452979527;0,066278981;-0,094040947;1;-0,388586033;0,111342768;0,942930164;1
309;-0,935259434;0,063901672;-0,064740566;1;-0,410807372;0,062744772;-0,178385256;1;-0,178659545;0,104389374;-0,106702273;1
310;-1,051704646;0,062573719;0,051704646;1;-0,503457569;0,063997871;0,006915138;1;-0,212279786;0,106592554;0,06139893;1
311;-1,038543234;0,063737434;0,038543234;1;-0,45525912;0,064340251;-0,08948176;1;-0,180467304;0,105637045;-0,097663481;1
312;-1,043084974;0,064878462;0,043084974;1;-0,457836942;0,065769262;-0,084326116;1;-0,300440989;0,112007977;0,502204947;1
313;-1,105572768;0,071351163;0,105572768;1;-0,459873926;0,067899907;-0,080252148;1;-0,040786574;0,113968045;-0,796067131;1
314;-1,050396079;0,066403168;0,050396079;1;-0,488687857;0,066236744;-0,022624286;1;-0,148664989;0,110139742;-0,256675057;1
315;-0,952548951;0,067129185;-0,047451049;1;-0,619985722;0,067277446;0,239971443;1;-0,076394561;0,108477968;-0,618027193;1
316;-1,044172502;0,065559684;0,044172502;1;-0,327068991;0,063336169;-0,345862018;0;-0,18075289;0,107448297;-0,096235549;1
317;-1,012879554;0,065418342;0,012879554;1;-0,559009231;0,06715551;0,118018462;1;-0,178076228;0,109118912;-0,109618859;1
318;-1,045976036;0,066437679;0,045976036;1;-0,385991446;0,065526869;-0,228017107;1;-0,239834978;0,111693428;0,199174892;1
319;-1,149735997;0,071456949;0,149735997;0;-0,361174512;0,066990965;-0,277650977;0;-0,034582943;0,115113555;-0,827085286;1
320;-0,973729491;0,069420555;-0,026270509;1;-0,55873976;0,069246966;0,11747952;1;-0,261248412;0,115984797;0,306242058;1
321;-1,015008201;0,07090036;0,015008201;1;-0,425213394;0,068403843;-0,149573211;1;-0,225206349;0,116469188;0,126031745;1
322;-1,00622374;0,069859085;0,00622374;1;-0,573207754;0,070274672;0,146415507;1;-0,178394269;0,116442442;-0,108028653;1
323;-0,961458038;0,065954328;-0,038541962;1;-0,503400148;0,0660682;0,006800297;1;-0,260654281;0,110377833;0,303271406;1
324;-0,978713531;0,065592254;-0,021286469;1;-0,586071706;0,070262235;0,172143412;1;-0,208999443;0,110944363;0,044997215;1
325;-0,977497654;0,06396739;-0,022502346;1;-0,458248703;0,065110206;-0,083502594;1;-0,236092215;0,107892695;0,180461074;1
326;-1,105343782;0,0639638;0,105343782;1;-0,389417906;0,062356163;-0,221164188;1;-0,08849133;0,10548731;-0,557543351;1
327;-0,958805365;0,065673111;-0,041194635;1;-0,559669553;0,066819178;0,119339106;1;-0,194026955;0,108336486;-0,029865225;1
328;-0,983408871;0,062802593;-0,016591129;1;-0,528740226;0,065502235;0,057480452;1;-0,215331373;0,107326908;0,076656866;1
329;-1,042578424;0,065310693;0,042578424;1;-0,553209762;0,065195932;0,106419525;1;-0,033282079;0,106992834;-0,833589607;1
330;-0,936951352;0,059964311;-0,063048648;1;-0,502472321;0,061752927;0,004944642;1;-0,1518361;0,100682802;-0,240819499;1
331;-0,966330274;0,070151745;-0,033669726;1;-0,485026311;0,068873528;-0,029947379;1;-0,245767751;0,11859364;0,228838756;1
332;-1,057563115;0,068717384;0,057563115;1;-0,47958335;0,069689952;-0,0408333;1;-0,122379691;0,114741397;-0,388101543;1
333;-0,945291946;0,066079916;-0,054708054;1;-0,534986493;0,066006255;0,069972987;1;-0,255775899;0,110343512;0,278879496;1
334;-1,033833571;0,068999165;0,033833571;1;-0,469944122;0,069673178;-0,060111756;1;-0,172769535;0,11479281;-0,136152326;1
335;-0,923500598;0,063751038;-0,076499402;1;-0,567844955;0,068444854;0,13568991;1;-0,409851149;0,111183258;1,049255746;1
336;-0,998691396;0,06700563;-0,001308604;1;-0,44854052;0,067143759;-0,102918961;1;-0,257052821;0,111941247;0,285264104;1
337;-1,070341893;0,065352214;0,070341893;1;-0,49928997;0,066568723;-0,00142006;1;-0,112587157;0,10863537;-0,437064213;1
338;-1,061240673;0,067184213;0,061240673;1;-0,398766405;0,066290786;-0,202467191;1;-0,146846162;0,11185314;-0,265769188;1
339;-0,950126734;0,062581559;-0,049873266;1;-0,461826754;0,064831233;-0,076346491;1;-0,377530342;0,109413564;0,887651709;1
340;-1,003886331;0,068271841;0,003886331;1;-0,477508316;0,067687491;-0,044983367;1;-0,225491311;0,112552127;0,127456553;1
341;-1,036579981;0,065016807;0,036579981;1;-0,493244539;0,066058775;-0,013510923;1;-0,147241053;0,106253957;-0,263794736;1
342;-0,933755145;0,066412863;-0,066244855;1;-0,49669952;0,066677977;-0,006600959;1;-0,293075382;0,110514402;0,465376908;1
343;-1,050710604;0,066700279;0,050710604;1;-0,502157992;0,065096678;0,004315983;1;-0,088921247;0,108543936;-0,555393763;1
344;-1,052071084;0,071360239;0,052071084;1;-0,42805768;0,070349277;-0,14388464;1;-0,194499974;0,118003438;-0,02750013;1
345;-0,98085903;0,066232044;-0,01914097;1;-0,461032128;0,066561254;-0,077935745;1;-0,257347947;0,107978841;0,286739734;1
346;-0,973886944;0,065897358;-0,026113056;1;-0,555370998;0,068059425;0,110741995;1;-0,282173603;0,112967048;0,410868016;1
347;-1,054919992;0,073619449;0,054919992;1;-0,505389722;0,073196446;0,010779445;1;-0,211947792;0,12179697;0,059738961;1
348;-1,057521855;0,064645133;0,057521855;1;-0,594040436;0,068284443;0,188080873;1;-0,224026854;0,109954863;0,120134269;1
349;-1,017727065;0,065468042;0,017727065;1;-0,540132679;0,066946538;0,080265359;1;-0,075134841;0,109243717;-0,624325797;1
350;-0,9234925;0,065464444;-0,0765075;1;-0,552387016;0,065906536;0,104774032;1;-0,306408338;0,110982745;0,532041691;1
351;-0,882970538;0,059543482;-0,117029462;0;-0,442688843;0,062086286;-0,114622314;1;-0,380815307;0,103583014;0,904076533;1
352;-1,065815111;0,064161164;0,065815111;1;-0,382853273;0,063893334;-0,234293455;1;-0,136638299;0,107265391;-0,316808507;1
353;-0,971566719;0,06306867;-0,028433281;1;-0,609890555;0,066989754;0,21978111;1;-0,151594518;0,106314936;-0,242027411;1
354;-1,016767221;0,06801442;0,016767221;1;-0,57526429;0,068801095;0,15052858;1;-0,065410386;0,111028734;-0,672948068;1
355;-0,92795723;0,067783146;-0,07204277;1;-0,593825309;0,070981937;0,187650618;1;-0,401823259;0,115929601;1,009116295;1
356;-0,967108986;0,06122187;-0,032891014;1;-0,555027777;0,063090357;0,110055554;1;-0,190907225;0,102115397;-0,045463874;1
357;-1,006770286;0,075349526;0,006770286;1;-0,434232118;0,070057772;-0,131535764;1;-0,197315191;0,118840706;-0,013424043;1
358;-1,095235137;0,06883174;0,095235137;1;-0,485838151;0,067252043;-0,028323697;1;-0,100612669;0,112171545;-0,496936654;1
359;-0,917449181;0,062890154;-0,082550819;1;-0,478338218;0,065640749;-0,043323565;1;-0,477610057;0,10986759;1,388050285;0
360;-0,996211705;0,066211531;-0,003788295;1;-0,626691953;0,068756674;0,253383906;1;-0,073155142;0,111012442;-0,634224292;1
361;-1,008299539;0,069885539;0,008299539;1;-0,551446985;0,068629768;0,10289397;1;-0,015469977;0,111654004;-0,922650115;1
362;-0,980437546;0,064695115;-0,019562454;1;-0,590646924;0,068324216;0,181293848;1;-0,25608051;0,108604254;0,280402549;1
363;-0,978203737;0,062092485;-0,021796263;1;-0,516473951;0,065060926;0,032947902;1;-0,159989611;0,10465207;-0,200051944;1
364;-1,03902507;0,066309075;0,03902507;1;-0,408670922;0,064579203;-0,182658155;1;-0,205842107;0,110011923;0,029210535;1
365;-0,957555273;0,061475639;-0,042444727;1;-0,566243018;0,064255522;0,132486035;1;-0,178417211;0,105797555;-0,107913945;1
366;-1,049510743;0,069259211;0,049510743;1;-0,560635302;0,069059372;0,121270605;1;-0,097913969;0,112940571;-0,510430154;1
367;-1,107750824;0,068092006;0,107750824;1;-0,43246246;0,064639127;-0,13507508;1;0,030586471;0,110174631;-1,152932353;0
368;-0,866231157;0,068850233;-0,133768843;1;-0,516011488;0,071471634;0,032022976;1;-0,574714628;0,119678855;1,873573142;0
369;-0,908995364;0,066806912;-0,091004636;1;-0,507669607;0,067366187;0,015339215;1;-0,269869567;0,110053466;0,349347836;1
370;-1,038941915;0,06331721;0,038941915;1;-0,486992841;0,065971373;-0,026014318;1;-0,222325813;0,109236034;0,111629063;1
371;-1,031343274;0,063288945;0,031343274;1;-0,591274584;0,066939144;0,182549168;1;-0,192813764;0,107914062;-0,035931179;1
372;-1,101580657;0,07173764;0,101580657;1;-0,443287903;0,066299331;-0,113424194;1;0,03433772;0,113683904;-1,1716886;0
373;-0,991034036;0,065182845;-0,008965964;1;-0,44965634;0,064751968;-0,100687321;1;-0,17350905;0,109106613;-0,132454748;1
374;-0,892237691;0,062080543;-0,107762309;1;-0,545324439;0,065328414;0,090648879;1;-0,348336174;0,10630258;0,741680868;1
375;-1,061436984;0,070169106;0,061436984;1;-0,463750739;0,068653561;-0,072498522;1;-0,043726004;0,11301015;-0,781369982;1
376;-0,995464877;0,065536571;-0,004535123;1;-0,465894034;0,065911985;-0,068211931;1;-0,242534445;0,109391381;0,212672224;1
377;-1,137556916;0,069331855;0,137556916;0;-0,359730593;0,06653471;-0,280538814;0;-0,195521766;0,113829328;-0,02239117;1
378;-0,9609343;0,064906394;-0,0390657;1;-0,611755024;0,067888028;0,223510049;1;-0,168359345;0,110498365;-0,158203276;1
379;-0,958262038;0,069534635;-0,041737962;1;-0,482252222;0,069083618;-0,035495556;1;-0,24237405;0,114025544;0,211870248;1
380;-0,980316102;0,061849227;-0,019683898;1;-0,563198159;0,06529621;0,126396317;1;-0,204790312;0,105198107;0,023951558;1
381;-0,894981602;0,066488881;-0,105018398;1;-0,494809509;0,067787393;-0,010380982;1;-0,403944798;0,110911549;1,01972399;1
382;-1,116323436;0,067585049;0,116323436;1;-0,399152088;0,065266504;-0,201695823;1;-0,069556444;0,108894635;-0,652217778;1
383;-0,997023847;0,062085822;-0,002976153;1;-0,491609641;0,063426795;-0,016780717;1;-0,190504858;0,104312329;-0,047475711;1
384;-1,030642076;0,068126616;0,030642076;1;-0,38164849;0,065345563;-0,236703021;1;-0,196557033;0,111714124;-0,017214834;1
385;-1,083519888;0,069951218;0,083519888;1;-0,337586394;0,065770553;-0,324827212;0;-0,172738674;0,113930145;-0,136306629;1
386;-0,906207309;0,06650068;-0,093792691;1;-0,489853136;0,066554369;-0,020293728;1;-0,346142029;0,110595214;0,730710144;1
387;-1,023711162;0,060799567;0,023711162;1;-0,514730283;0,062893977;0,029460567;1;-0,08811191;0,101554036;-0,559440451;1
388;-1,039677768;0,07272269;0,039677768;1;-0,592305748;0,071306549;0,184611496;1;-0,10209628;0,119502278;-0,4895186;1
389;-0,996258757;0,070048654;-0,003741243;1;-0,568667501;0,069039525;0,137335003;1;-0,173428613;0,115050764;-0,132856937;1
390;-0,931052819;0,062835471;-0,068947181;1;-0,625891886;0,068233728;0,251783773;1;-0,350623605;0,109270842;0,753118027;1
391;-1,055818068;0,066267466;0,055818068;1;-0,405519165;0,065331453;-0,18896167;1;-0,17975373;0,109206867;-0,101231351;1
392;-1,021162966;0,066000598;0,021162966;1;-0,423527287;0,064930583;-0,152945426;1;-0,165678142;0,108904492;-0,171609292;1
393;-1,080008138;0,066147469;0,080008138;1;-0,57371856;0,069129963;0,147437121;1;-0,102883001;0,110446352;-0,485584996;1
394;-1,018665516;0,065054577;0,018665516;1;-0,480607932;0,064633152;-0,038784135;1;-0,092753454;0,10814485;-0,536232732;1
395;-1,016108764;0,069123269;0,016108764;1;-0,381268058;0,066735377;-0,237463884;1;-0,238628961;0,114997622;0,193144804;1
396;-0,935307698;0,062991363;-0,064692302;1;-0,48482372;0,064382317;-0,030352561;1;-0,283252808;0,108059288;0,416264038;1
397;-0,953127978;0,064219485;-0,046872022;1;-0,521964387;0,065188566;0,043928773;1;-0,224860838;0,109037135;0,124304191;1
398;-1,036182638;0,068724094;0,036182638;1;-0,52281654;0,067846159;0,045633081;1;-0,08261917;0,112299482;-0,586904151;1
399;-1,008771588;0,066922822;0,008771588;1;-0,559456636;0,06822506;0,118913272;1;-0,165907079;0,111866651;-0,170464605;1
400;-0,925593019;0,062735624;-0,074406981;1;-0,542636241;0,06535752;0,085272482;1;-0,329249671;0,10696904;0,646248354;1
401;-1,006939045;0,065452447;0,006939045;1;-0,429716416;0,065433413;-0,140567168;1;-0,287306994;0,109712147;0,436534971;1
402;-1,098962124;0,070603946;0,098962124;1;-0,533566796;0,068246436;0,067133593;1;0,074084761;0,113541396;-1,370423807;0
403;-0,873188166;0,058141257;-0,126811834;0;-0,60973545;0,062735144;0,219470899;1;-0,299613032;0,101481398;0,49806516;1
404;-1,066880773;0,070275167;0,066880773;1;-0,416992376;0,06699836;-0,166015249;1;-0,083996188;0,112605354;-0,58001906;1
405;-0,987804263;0,063233586;-0,012195737;1;-0,555422421;0,063545275;0,110844842;1;-0,059712341;0,103874836;-0,701438296;1
406;-1,182779324;0,067857424;0,182779324;0;-0,480743856;0,067122978;-0,038512288;1;0,097116367;0,110140177;-1,485581833;0
407;-0,892793528;0,063675632;-0,107206472;1;-0,44512848;0,063868152;-0,109743041;1;-0,445515764;0,108274515;1,22757882;0
408;-1,036239814;0,064222239;0,036239814;1;-0,558222433;0,06810264;0,116444865;1;-0,213941943;0,108391174;0,069709713;1
409;-0,978754768;0,064474355;-0,021245232;1;-0,46257343;0,065489804;-0,074853139;1;-0,230636323;0,105755625;0,153181616;1
410;-0,916996962;0,063588299;-0,083003038;1;-0,67503145;0,069907474;0,3500629;0;-0,379779793;0,109398977;0,898898963;1
411;-1,104768577;0,070642144;0,104768577;1;-0,550685273;0,068811072;0,101370546;1;0,035587911;0,113606055;-1,177939556;0
412;-0,962475036;0,0660636;-0,037524964;1;-0,503482909;0,066668632;0,006965817;1;-0,257901881;0,1091531;0,289509406;1
413;-1,089618442;0,068387582;0,089618442;1;-0,391385668;0,06633532;-0,217228665;1;-0,104092353;0,110362633;-0,479538236;1
414;-1,009481652;0,069404218;0,009481652;1;-0,512280051;0,069230772;0,024560103;1;-0,204380374;0,11273074;0,021901869;1
415;-0,938278722;0,062150876;-0,061721278;1;-0,469473407;0,063950953;-0,061053186;1;-0,27466018;0,105451674;0,3733009;1
416;-0,96440519;0,067079623;-0,03559481;1;-0,4119281;0,067535113;-0,176143799;1;-0,40017409;0,113969015;1,000870452;1
417;-1,087103148;0,068336003;0,087103148;1;-0,563508828;0,068949461;0,127017656;1;-0,066588946;0,112647473;-0,66705527;1
418;-1,094114664;0,073469377;0,094114664;1;-0,433449738;0,070354616;-0,133100524;1;-0,216260371;0,117993188;0,081301855;1
419;-1,076150013;0,065003505;0,076150013;1;-0,527374212;0,066476508;0,054748423;1;-0,048632724;0,106787064;-0,756836379;1
